zipcode,agg_count_log,price_log,person_capacity,review_rating_location,review_length_log,crime_words_perc_old,sentiment_neg_avg,lda2,lda3,lda4,lda5,lda_pca1,lda_pca2,d2v_pca1,d2v_pca2,crime_score,crime_score_log,race_index,gini_index,edu_bachelors,age_25_34,square_feet_log,listings_count_log,gentrifying,non_gentrifying,higher_income,crime_score_norm,gentrification_score
11215.0,7.485842269935709,4.918271149857392,3.207333333333333,9.742333333333333,3.4739753951851227,0.01719479243429133,0.013967366968790125,0.24406102450138656,0.2443842694306356,0.10032725002193228,0.28859218522485014,0.011787528620048539,-0.08839930554733649,0.09316618724875615,-0.06558140639753425,5593.666666666667,8.627994040951677,0.4222987327957526,0.4739940498548094,0.71928610081474,0.24005680345619718,6.5283447506166015,4.352695029689976,0.0,0.0,1.0,0.18556550625098198,0.5650945430158024
11216.0,7.823322575933443,4.565775036291892,3.1306666666666665,8.364,3.460763872078189,0.023335789732252518,0.016446029654525178,0.17430892742089246,0.19140238482528416,0.2184108170384346,0.26879200867426395,0.04026144635559775,0.014442303545965221,-0.012198199933348098,-0.032349516354451775,12379.666666666666,9.423570603504482,0.4864680160147448,0.4965312130904446,0.3900306379795074,0.24252687120189273,6.411194214830526,4.369069709877549,1.0,0.0,0.0,0.41403496958678426,0.4457171473340631
11217.0,7.466943736355557,4.9489253829631075,3.1040000000000005,9.791666666666666,3.4680803881763125,0.016212232866617538,0.014572800571438888,0.2514304194119493,0.24625439408775762,0.12687183369762592,0.25001740701973724,-0.01616243608575277,-0.07523498342558052,0.09137767516937874,-0.0571519864061151,11876.666666666666,9.382398450277265,0.6194515726141011,0.5060323160966315,0.6405114157497883,0.2646395849063992,6.734573023328076,4.316598037351016,0.0,0.0,1.0,0.3971000830471573,0.47892633221831216
11218.0,6.056682457899595,4.547597475813963,2.5676666666666668,9.211,3.509507848849834,0.008106116433308769,0.013309328244854562,0.20652642184300482,0.1757744997687203,0.18498523545505327,0.311269763401332,0.0809344546127491,-0.016735187862383667,0.00028708044132516884,-0.07888828377933989,6332.333333333333,8.752815840972776,0.6146027354407124,0.4771753477398306,0.4140003517270088,0.16821839470416308,6.8240464122313815,3.4970914058127494,0.0,0.0,1.0,0.21043476309114992,0.446871319127828
11219.0,4.035325342997296,3.793060052832297,7.396,9.0,3.2726369213422952,0.002210759027266028,0.01932206119162641,0.15600829060457874,0.12070676369489568,0.3503058411186472,0.15529078021480577,-0.015871256527147014,0.16787442270036598,-0.13093788386533692,0.032360907461509596,6019.0,8.702482080543446,0.49755103123607114,0.48003316032948834,0.17215529159021872,0.15174368201289326,6.4762960850530655,1.6094379124341005,0.0,0.0,1.0,0.19988552959396677,0.4212991146205125
11220.0,5.074484300496105,4.241753118682234,2.427,8.812333333333333,3.478117270816632,0.006632277081798085,0.015732572529655525,0.18078918801044205,0.1810494885115883,0.2054872175506756,0.2784356415891652,0.046931793909148097,0.01915011231540872,-0.04100287633566315,-0.03076524708924835,12620.333333333334,9.442844401023098,0.6853784818279868,0.47163671910857374,0.18508795780440168,0.19249363549674547,6.4106528624131345,2.9288188927813334,1.0,0.0,0.0,0.4221376787197271,0.3483404303724014
11221.0,7.51612349653164,4.468287079061626,4.541,8.145333333333333,3.466190153921962,0.01817735200196512,0.020310488252683893,0.1470819570055163,0.1762391569752145,0.23748911254682634,0.27713196323914546,0.054464073649188066,0.04424409399986545,-0.037009486722781836,-0.005800277759982357,12267.0,9.413851240335047,0.5983150672788421,0.4879122425724442,0.2240695668756962,0.1940141783375293,6.603265182590872,4.245272718049558,1.0,0.0,0.0,0.4102417345633291,0.37948783718869966
11222.0,7.6790243656052395,4.761091890833842,2.622666666666667,9.146,3.418415674802713,0.018422991893883568,0.01402425318529795,0.203558996733062,0.24228227366591612,0.14134469549173265,0.2939758304071922,0.029661150585877954,-0.06945114612570218,0.049837910340966414,-0.07401396372661179,5464.0,8.605972083941792,0.3017808800990072,0.4435669967982297,0.5416682332754135,0.3402102118854722,6.396928374631528,4.526892988951626,1.0,0.0,0.0,0.18119991919736042,0.5684929285325495
11223.0,3.4657359027997265,4.344220919937984,2.355,8.9,3.37394773921478,0.0,0.007322580645161289,0.1458882682866627,0.2798405879988305,0.2194837261472017,0.2406043130003156,-0.008531196826633553,-0.05109297093348684,-0.014749156332458654,-0.07007645248599613,9780.0,9.188197007290492,0.5384692968800664,0.5121502397814766,0.2876276463270189,0.15529738893732428,6.561022623945062,1.791759469228055,0.0,1.0,0.0,0.32650999932664465,0.41801919576782176
11224.0,3.7707060311672236,4.660692354299139,4.073666666666667,8.752441724941724,3.320238779259206,0.00417587816261361,0.020400568181818183,0.21057498841285813,0.23977229340867803,0.1410443203016937,0.2687045966784795,0.002292057475561012,-0.050619714563025865,0.014548537594194397,-0.007712360871161304,11082.666666666666,9.313127174017128,0.5821272804071972,0.536677950139468,0.3177735500534375,0.10311757619182271,6.561022623945061,1.4255553730053518,0.0,1.0,0.0,0.3703678764617422,0.40101478390315776
