year,zipcode,agg_count_log,price_log,person_capacity,review_rating_location,review_length_log,crime_words_perc_old,sentiment_neg_avg,lda2,lda3,lda4,lda5,lda_pca1,lda_pca2,d2v_pca1,d2v_pca2,crime_score,crime_score_log,race_index,gini_index,edu_bachelors,age_25_34,square_feet_log,year_2012,year_2013,year_2014,year_2015,year_2016,year_2017,listings_count_log,gentrifying,non_gentrifying,higher_income,crime_score_norm,gentrification_score
2013,11104,5.993961427306568,4.452578290624826,3.625,9.486,3.4541850730812818,0.008843036109064112,0.015262499999999997,0.201384878421668,0.2277819863311015,0.2165010901587084,0.2442037875112146,0.014782974882521806,-0.035983115909605415,-0.04355276319865541,-0.057509803849707886,3480.0,8.15507488781144,0.5039674775907771,0.4390343526029028,0.4207729351520539,0.21751793053001164,6.4197326787790665,0,1,0,0,0,0,3.218875824868201,1,0,0,0.11440307050030302,0.49179093403877766
2014,11104,6.204557762568692,4.549995685243437,3.2510000000000003,9.517000000000001,3.3781953096129334,0.008106116433308769,0.014708502024291498,0.21766503528514614,0.24174532985224234,0.19563322289006008,0.22690902100234986,-0.013256827266627507,-0.046769664636662885,-0.03804464912959677,-0.07296745761877464,3335.0,8.112527763478639,0.4979938849573955,0.4415312271448784,0.43104089051485056,0.21407982576638465,6.8498613005632345,0,0,1,0,0,0,3.58351893845611,1,0,0,0.10952124436064911,0.49582736282161377
2015,11104,6.8134445995108965,4.504764043795396,3.025,9.469,3.34096688825419,0.008106116433308769,0.0142992299229923,0.18537142550279728,0.25103321517392485,0.1988948887619789,0.20570187953406305,-0.045791537868979854,-0.012944881288940531,-0.06410745236391623,-0.029369361566454814,2941.0,7.9868449011613825,0.4924468008102849,0.44289295066846535,0.4401145154237747,0.21276261713355787,6.561022623945062,0,0,0,1,0,0,4.060443010546419,1,0,0,0.09625614436738267,0.501413427609626
2016,11104,7.149131598557407,4.457481913088487,2.822,9.524,3.2011088600535547,0.012527634487840826,0.013586477987421384,0.15699011231882598,0.2350090641865697,0.2302727854106663,0.2152677501463808,-0.023912194364883642,0.013766087771794682,-0.05710127510045353,-0.017502118165876906,2629.0,7.8747391251718115,0.4878420821623877,0.4428068319684826,0.4473630675673485,0.21415971878916013,6.853208275968338,0,0,0,0,1,0,4.23410650459726,1,0,0,0.0857518012255067,0.5061471469874194
2017,11104,7.415175109613295,4.620048946216559,3.386,9.726,3.0526647582594166,0.015475313190862197,0.011907228915662649,0.18927797659629506,0.26579527781665163,0.247911028314233,0.17004370180265324,-0.060844133893467926,-0.0234162725691195,-0.03195906128206808,-0.01817738192931808,2811.0,7.941651252930558,0.4846955855609849,0.4409601793740876,0.4521558034420014,0.2188645472005009,6.999393270001426,0,0,0,0,0,1,3.737669618283368,1,0,0,0.09187933472493434,0.5070811219461341
2012,11105,4.700480365792417,4.263454225043825,2.358,9.258,3.45507144086886,0.005895357406042742,0.010100917431192659,0.16041624042795066,0.2110080949005184,0.24369667285899504,0.25956008333815345,0.0379865473331223,-0.000842915359777133,-0.06752615893995521,-0.10225095915831356,3186.0,8.066835314417336,0.3931276956573129,0.4349003663519397,0.4485494512319565,0.2676043960079552,6.015344634567244,1,0,0,0,0,0,2.995732273553992,1,0,0,0.10450474715507373,0.530684354155893
2013,11105,5.771441123130018,4.328309352167894,3.281,9.28,3.3452881872226388,0.007369196757553427,0.016771875,0.185612982645398,0.18288308630581013,0.312104748521233,0.17627359764301218,-0.010507745843194156,0.05680176537558844,-0.08909018085306604,-0.029968781520950387,2956.0,7.991930519852477,0.4028565208427608,0.4360941614722833,0.4624103301763535,0.2689717957004905,6.4291822369768035,0,1,0,0,0,0,3.3672958299864737,1,0,0,0.09676116086458825,0.5335717211283557
2014,11105,6.83087423464618,4.443450936660881,3.322,9.397,3.391747466120897,0.008843036109064112,0.019932972972972977,0.1937869093315424,0.1916123703595352,0.3018900289185144,0.1540025506289424,-0.04043347818924403,0.06080083957534719,-0.1038950917992327,0.004040694248111744,3081.0,8.033334015880063,0.4118730085901916,0.4372491221874952,0.4742948693037032,0.27051725182682285,6.839541746588711,0,0,1,0,0,0,3.7841896339182615,1,0,0,0.1009696316746347,0.533843720610639
2015,11105,7.265429723253952,4.429637532353263,3.492,9.413,3.2779762131406502,0.014001473839351507,0.016797060881735482,0.17531007352866834,0.2176967301733364,0.2507791276610292,0.1900368270996426,-0.034905103314965595,0.033104085796010034,-0.08222084797499292,0.000716267735432471,3347.0,8.116118431609365,0.41893522860482335,0.43825986940646544,0.4828860718011857,0.27214409422129393,6.94912752208787,0,0,0,1,0,0,4.4998096703302615,1,0,0,0.10992525755841358,0.5328859098531417
2016,11105,7.71289096149013,4.473671012720571,3.5039999999999996,9.486,3.1802316896479583,0.01694915254237288,0.014230322003577819,0.17216609948686926,0.2513564511466818,0.2347362652716417,0.17209879950934012,-0.06865569021385742,0.013495906958079092,-0.05521213870490835,0.012542750317381472,3407.0,8.133880887949207,0.4228012496605516,0.4390210241544992,0.4868669372797012,0.2737556548044085,6.904625385973209,0,0,0,0,1,0,4.454347296253506,1,0,0,0.11194532354723588,0.5329794086061643
2017,11105,7.664815785285735,4.500753669067663,3.431,9.479,2.995028130818642,0.0206337509211496,0.016532613796339746,0.20815679583387767,0.2613909651273396,0.2386117089973389,0.1526891056550921,-0.08053914740554738,-0.0161381557630731,-0.03868001231918222,0.012653568838605798,2708.0,7.9043348420850945,0.4222291461192072,0.439427207398694,0.4849204689264298,0.27525526355952024,6.883960413296396,0,0,0,0,0,1,3.9889840465642745,1,0,0,0.08841155477745606,0.5377924477975962
2012,11106,5.416100402204419,4.395769270590186,2.58,9.241,3.4338431848982336,0.006632277081798086,0.01420089285714286,0.20379539426150067,0.19512342473275826,0.25669388053938746,0.2128928646811151,0.004857503974829638,0.015080576154804041,-0.04489763563531001,-0.04908993874945291,5792.0,8.664405571096625,0.6023005715105683,0.4678135531721637,0.418754576444626,0.2382930398359895,6.181818342265866,1,0,0,0,0,0,3.1354942159291497,1,0,0,0.19224294660292235,0.46606353026785774
2013,11106,6.091309882077698,4.4864654757201246,2.8680000000000003,9.463,3.5183251258163994,0.007369196757553427,0.014818594104308391,0.21076478945754484,0.19155346454583666,0.2476305855763337,0.2112409310191532,1.4187313861416669e-05,0.018713918404191204,-0.06423593923497295,-0.04736621069414337,5847.0,8.673855001429615,0.6112997925374657,0.4661671937210485,0.4362019914388657,0.2433328019455075,5.849840497086007,0,1,0,0,0,0,3.7612001156935615,1,0,0,0.1940946737593428,0.46806150416172265
2014,11106,6.651571873589728,4.502506031878007,2.847,9.361,3.421938107223194,0.011790714812085485,0.015175937904269082,0.1809470640088192,0.2210429994917124,0.2402587111648967,0.20430216714884367,-0.0229168733547435,0.01545455623094612,-0.057654883853910925,-0.03707034127150476,5699.0,8.648221453822641,0.6204495199490339,0.4640270931413397,0.4522184890508653,0.2488360301777721,5.871086271728372,0,0,1,0,0,0,4.158883083359672,1,0,0,0.1891118443202478,0.4711040496201392
2015,11106,7.631916513071253,4.441839162125048,2.641,9.302999999999999,3.317179491676346,0.011790714812085485,0.017389427740058194,0.17272220992335954,0.21163517871878806,0.2588240793543921,0.1859001389299957,-0.035182931664958575,0.04341470611428641,-0.08145601639947063,-0.014001795662257076,5240.0,8.564267598802166,0.6288020771462471,0.4617230746662244,0.4651961064338685,0.25464958537369964,4.8983023795116525,0,0,0,1,0,0,4.59511985013459,1,0,0,0.17365833950575718,0.4758216699643576
2016,11106,8.133293861222633,4.477211806665054,2.887,9.365,3.204940707726665,0.01915991156963891,0.016572980910425847,0.16396363239989487,0.24928526613495475,0.2524195619371644,0.1641077005828248,-0.07006141922311425,0.023323208648786918,-0.06264878653581496,0.015332037981475569,5900.0,8.682877107057168,0.6354097884614021,0.4595849626930431,0.4735268765687943,0.2606203281506896,4.946558888389122,0,0,0,0,1,0,4.543294782270004,1,0,0,0.1958790653828025,0.47248866271366446
2017,11106,8.382518288089635,4.4880294440169495,3.12,9.421,2.989786502430663,0.02210759027266028,0.01659555962462806,0.18312983776881608,0.26542306568516394,0.2587006077024786,0.14412478188117006,-0.08639567539694666,0.00026512967635050166,-0.03629658999952055,0.019146195992911168,5505.0,8.613593685702552,0.6393249772954732,0.4579425812698901,0.4756028407812118,0.2665951189026237,4.9210241770726935,0,0,0,0,0,1,4.127134385045092,1,0,0,0.1825802976230557,0.4756470532070394
2014,11109,3.5263605246161616,4.845619131458655,1.939,9.128662587412586,3.132855691970968,0.0007369196757553428,0.016575757575757574,0.2201122473925352,0.1942795030490467,0.09846541443557452,0.22285537591034715,-0.06707874990122603,0.05538695902519123,0.06474272542367163,0.04359335396989546,2414.0,7.789454566086673,0.4962306888774037,0.4042276198742911,0.8385171583294869,0.4879038877785206,6.561022623945062,0,0,1,0,0,0,1.6094379124341005,0,0,1,0.07851323143222678,0.6311809491345336
2015,11109,4.248495242049359,5.135457202365741,2.8989999999999996,9.833,3.1138373185514285,0.002947678703021371,0.012608695652173915,0.1899036297277696,0.3638789135341843,0.056621924798557724,0.20751106955003049,-0.13164965548204413,-0.11140420860466764,0.15568201061814566,-0.019742438937989132,2449.0,7.8038433035387715,0.5079309558495879,0.39519245305564255,0.8426716476678848,0.4819132395088673,6.561022623945062,0,0,0,1,0,0,2.3978952727983707,0,0,1,0.07969160325903979,0.6264309562247534
2016,11109,5.170483995038151,5.05711803630923,3.234,9.748,3.1349971980262743,0.002947678703021371,0.018577142857142855,0.2007201662712864,0.2913640881063683,0.1762482904110636,0.13494099215205227,-0.13959555876740046,-0.0109029341370951,0.04483932159943322,-0.0015832108235022345,2222.0,7.7066129139641975,0.5128205558285117,0.3854115313151851,0.8482790070772172,0.4801152904331685,7.170119543449628,0,0,0,0,1,0,2.5649493574615367,0,0,1,0.07204902026799542,0.6257872505458127
2017,11109,5.468060141135132,4.837558869065981,2.784,9.77,3.1260540717840684,0.009579955784819457,0.014771186440677968,0.21956745689040272,0.2376465976782837,0.19468610918433485,0.12773882287901714,-0.12756357886890513,0.04160010696833904,0.03507712036121559,0.016720733202338443,2337.0,7.7570511420320125,0.5085829608142376,0.37543500668834895,0.8556302009522916,0.4844692654907704,7.170119543449628,0,0,0,0,0,1,2.5649493574615367,0,0,1,0.07592081341323817,0.626206139780787
2012,11201,7.207118856207756,5.05653238848326,3.022,9.921,3.5328631627115503,0.012527634487840826,0.014155786350148369,0.2396925973791618,0.25153648244695137,0.09221485193793937,0.2854497076077138,0.001828966483858511,-0.08807695998985747,0.13767484362010982,-0.05137555246899167,10248.0,9.234935418831563,0.5394157987320796,0.5340263736434281,0.6963663003128022,0.2585494505427777,6.553887818941242,1,0,0,0,0,0,4.290459441148391,0,0,1,0.3422665140394586,0.521451962345494
2013,11201,7.564238475170491,5.064839348109769,2.8939999999999997,9.906,3.527031870384434,0.021370670596904937,0.01444836533471718,0.23106389779009825,0.2651224409925525,0.09366371576177933,0.2741565725480491,-0.01396789909720048,-0.08926599215679562,0.13372796438055748,-0.053975204684098235,10237.0,9.233861567017527,0.5441849293420091,0.5300490834051743,0.6998303724359721,0.2592097167484463,6.746208817660342,0,1,0,0,0,0,4.762173934797756,0,0,1,0.3418961686081745,0.5206016149278818
2014,11201,7.76046702921342,5.071498318864997,2.813,9.812000000000001,3.4811154300981166,0.028002947678703014,0.014030703624733477,0.2301047084610789,0.27200204398967565,0.1054459361200616,0.2541473749933689,-0.03145484788538305,-0.08506381694960664,0.13251446914192375,-0.04434714022996333,9816.0,9.19187085569252,0.5481752810301259,0.5271382427308708,0.7044068481307476,0.2590814311988652,6.734209898645253,0,0,1,0,0,0,4.7535901911063645,0,0,1,0.32772203891993806,0.5229458404220839
2015,11201,8.116715624819111,5.075498762432766,3.042,9.762,3.359574661882704,0.028002947678703014,0.012919080322484323,0.21485787457725306,0.2985755326704811,0.09604282127865764,0.23479512293646146,-0.06556211820808554,-0.08633507749108098,0.13499689935051645,-0.003887389673650293,10220.0,9.232199706329077,0.5508423241553828,0.5256405209656805,0.7101397550385445,0.2580353821255267,6.5612456357167686,0,0,0,1,0,0,5.010635294096256,0,0,1,0.3413238165780082,0.5203299034792722
2016,11201,8.324093761450403,4.9764578422946695,2.782,9.751,3.2929026761111606,0.030950626381724394,0.012322251880611505,0.21236812969357752,0.3012757712972884,0.1025261497696934,0.2273653376992177,-0.07170253388160726,-0.0834728654228981,0.13750081589440782,-0.0018320251105320687,10250.0,9.235130540783404,0.5516415309393778,0.5259025874547659,0.7170731207448989,0.2559423580951989,6.523283265752933,0,0,0,0,1,0,4.9126548857360515,0,0,1,0.34233384957241936,0.5209885371566133
2017,11201,8.346642090221199,5.024222567604771,2.9760000000000004,9.772,3.1403922017045782,0.03242446573323508,0.013248161328588377,0.2400915229867623,0.30706155303241833,0.1021334403070429,0.2006640897381016,-0.09595814787494487,-0.09276123123097592,0.13278855111926646,0.0003749552989058955,10551.0,9.26407069439715,0.5500283736037089,0.5282711104955524,0.7252509728167206,0.2526731483079493,6.630993363979346,0,0,0,0,0,1,4.4188406077965965,0,0,1,0.3524678472830112,0.5207398021467003
2012,11203,3.3672958299864737,3.915596612481436,4.8210000000000015,9.0,3.1913577959743087,0.02726602800294768,0.025821428571428568,0.10187554695377392,0.14736354966381832,0.4794667674827257,0.16484148763785406,0.04887073323864438,0.12409443229864653,-0.12273277054244593,-0.0754218669912805,9706.0,9.180602553712227,0.1875853130768519,0.442268131824676,0.20626373622566466,0.14104761883616448,5.053056009980208,1,0,0,0,0,0,1.6094379124341005,0,0,1,0.32401858460709715,0.4555951178405112
2013,11203,4.9126548857360515,4.161894170483335,4.519,8.375,3.3231691045656038,0.002210759027266028,0.014800000000000002,0.13379969260206928,0.17153974759771867,0.30323448403290026,0.2622985177018024,0.0703044465751825,0.049746484406248286,-0.10788607011114684,-0.056801443413450864,10094.0,9.219795530746936,0.1911222210910637,0.4441075459471904,0.2093191749230029,0.13994367875158786,6.561022623945062,0,1,0,0,0,0,2.19722457733622,0,0,1,0.33708167800148137,0.4530333001058472
2014,11203,4.919980925828125,4.237304284794553,3.978,8.132,3.3348271185496414,0.009579955784819457,0.01896323529411765,0.12980580349754106,0.13425910032546035,0.2567536380237845,0.2842851256376461,0.07235264865647524,0.10170912280515483,-0.07331625647921146,-0.005146954086948684,10032.0,9.213634938925614,0.19432887065340765,0.44570372492307797,0.2128368364274501,0.13899758726358413,6.561022623945062,0,0,1,0,0,0,2.3978952727983707,0,0,1,0.3349942764796983,0.4536430002962013
2015,11203,5.902633333401368,4.415570205615438,3.512,8.305,3.2674311278004,0.007369196757553427,0.016821917808219178,0.12088472722736125,0.19199880308739534,0.1936795547323888,0.3295686245449398,0.08164305888711358,0.0206290037346672,-0.03949632349611699,0.01567999496635664,10458.0,9.255218130754269,0.197025873727398,0.4469123352319002,0.216747808083892,0.13828782901167866,6.561022623945062,0,0,0,1,0,0,3.4339872044851463,0,0,1,0.3493367450003367,0.4511170707199472
2016,11203,6.803505257608338,4.532018679352281,3.697,8.578,3.2137516073507566,0.010316875460574795,0.01580666666666667,0.1313223041426017,0.2352963074759677,0.1816493913786432,0.29026223753137154,0.028212411602746918,-0.007215673268452037,-0.011725353038000751,0.014314957694376063,10930.0,9.299358068293836,0.19903384198551066,0.447589042771142,0.2209831770882011,0.13789288744330405,6.561022623945062,0,0,0,0,1,0,3.6375861597263857,0,0,1,0.3652279307790721,0.44844066690761286
2017,11203,7.336285660021298,4.529692044812134,3.765,8.871,2.9922385635696016,0.015475313190862197,0.016120599739243808,0.13884628842112415,0.27204633708481785,0.2108669126074307,0.22361061990390466,-0.034064207108435995,-0.016890226329990002,-0.003705697315316869,0.02710590244941868,9910.0,9.201400530406708,0.20017338698380627,0.4475895139039494,0.2254740307107568,0.1378912467509508,6.561022623945062,0,0,0,0,0,1,3.2958368660043287,0,0,1,0.330886808969093,0.45597891908255156
2013,11204,3.610917912644224,3.9671359954810574,2.528,8.0,3.3459978323075403,0.004421518054532056,0.013361111111111112,0.11761549438556865,0.11780756318734753,0.2101591036706749,0.3819763471061985,0.15669024660706274,0.0712196186594155,-0.09187882644832042,-0.03814029388479348,5128.0,8.542665987389269,0.5040590483695269,0.4767746500438079,0.2508676379919052,0.1476000293320976,6.561022623945062,0,1,0,0,0,0,1.791759469228055,0,1,0,0.16988754965995556,0.4402591438676657
2014,11204,4.127134385045092,4.233396107397374,2.9339999999999997,8.966000000000003,3.393517694987928,0.005895357406042742,0.013803278688524592,0.1530691141903889,0.2026284192001722,0.2677427882206489,0.27245168968058026,0.06521513639680937,-0.003997879036641651,-0.05038908053321897,-0.08490795119933202,5261.0,8.568266461600237,0.5183328236453235,0.4815317759057507,0.25524145990610125,0.14712132861139252,6.561022623945062,0,0,1,0,0,0,2.3978952727983707,0,1,0,0.174365362601845,0.4382392756352152
2015,11204,4.997212273764115,4.2902676419341805,2.721,9.109,3.251270572951082,0.0036845983787767134,0.01183673469387755,0.12798685645114402,0.2400389908857289,0.2308566908852584,0.19088642086935084,-0.05963962428683035,0.05275290216784577,-0.04007943873012677,0.024421677099317425,4990.0,8.515391569469609,0.5312606133520603,0.48512711317744106,0.2584115323424339,0.14729957510484387,6.561022623945062,0,0,0,1,0,0,3.0910424533583165,0,1,0,0.16524139788566428,0.43886724187739895
2016,11204,5.3471075307174685,4.157162854614252,2.617,9.13,2.969800855683601,0.005895357406042742,0.013133971291866027,0.1122415260362782,0.28081922514283914,0.2293968395325556,0.20920628824373752,-0.048214165956465584,-7.418647637510674e-05,-0.018503700107800503,0.010581942861041001,4600.0,8.434028950155469,0.5418400298804045,0.4870768372202292,0.25982176780700683,0.1484601902915165,6.561022623945062,0,0,0,0,1,0,2.8903717578961645,0,1,0,0.1521109689583193,0.44028155929600576
2017,11204,5.3230099791384085,4.265914077990263,2.363,8.933,2.9246363518702614,0.007369196757553427,0.01901960784313725,0.15422836505803306,0.2660430451363918,0.2535075536044083,0.16951086493533346,-0.0679878377280701,0.0060746260345283494,-0.014303757162339337,0.016555071178832877,4528.0,8.418256443556213,0.5490686865523458,0.4868971233954653,0.258916078209877,0.1509285949007608,6.561022623945062,0,0,0,0,0,1,2.6390573296152584,0,1,0,0.14968688977173256,0.4395972440364049
2012,11205,6.859614903654202,4.723362026961082,3.125,9.253,3.4306609956688936,0.014001473839351507,0.01463235294117647,0.18047584314681905,0.21687073876959967,0.13594746159315266,0.3411780009408161,0.07717599317111005,-0.0531383698064781,0.0706911287481825,-0.06501547649382634,6909.0,8.840724916761715,0.6551718959817663,0.5367684981902129,0.41261172145605096,0.20376923075178646,6.566194115710585,1,0,0,0,0,0,3.6375861597263857,1,0,0,0.22984984176149753,0.4536255425309573
2013,11205,7.370860166536716,4.723788428317813,2.977,9.177999999999999,3.462088674097513,0.014001473839351507,0.014957808564231737,0.1907222959651332,0.2056009153293817,0.15636714462486634,0.3119068332656129,0.05875268031761214,-0.031112691790855893,0.05396816816209425,-0.049219998206485684,6906.0,8.840290669088972,0.6574451070046052,0.5355946410563774,0.4188558992743492,0.2018354396545328,6.5978235075951215,0,1,0,0,0,0,4.060443010546419,1,0,0,0.22974883846205643,0.45381840690371955
2014,11205,7.7989333100412175,4.901318815778032,3.1710000000000003,9.183,3.4757390483727755,0.02358142962417097,0.01565736561345917,0.20186056508965586,0.22068238005268406,0.1450093911103568,0.2963988453949601,0.0361603250335892,-0.043286105490995125,0.07185359427483448,-0.03778260196904757,7140.0,8.87360810154911,0.6590358568355441,0.5342737234313972,0.4247688910365104,0.20001541633158929,6.65909389968097,0,0,1,0,0,0,4.276666119016055,1,0,0,0.2376270958184634,0.45247901562909787
2015,11205,8.256607344626158,4.918022805581816,3.207,9.133,3.3787068252852763,0.028002947678703014,0.014102024922118381,0.18559651158435586,0.2442760666106622,0.14659302182810066,0.2744879251570961,0.0050977539591135,-0.041692247189110784,0.0780491350257547,-0.003477909561210005,6343.0,8.755264763314685,0.6598075542133301,0.5330481837154366,0.42984246551990507,0.19844124329276386,6.748469939322471,0,0,0,1,0,0,4.605170185988092,1,0,0,0.21079388593360718,0.45814609047623367
2016,11205,8.389587066811089,4.844368172423743,3.109,9.25,3.261970144791374,0.03242446573323508,0.013808409090909092,0.17446624813951178,0.2568489173213103,0.16135462991288665,0.2514955101355795,-0.0175394376128606,-0.034371547688543766,0.0777559549002474,0.0055414137882390715,6287.0,8.746398334109044,0.6596236078767106,0.5321604608907364,0.4335683912038803,0.19724500335287304,6.025133821809456,0,0,0,0,1,0,4.5217885770490405,1,0,0,0.20890849101070635,0.45888835131201466
2017,11205,8.542860938164814,4.805732693779985,3.005,9.308,3.0738263856860093,0.034635224760501106,0.012975433807759798,0.186746154724824,0.2816213824093211,0.17339429851072055,0.2187929834712122,-0.04798769293449361,-0.05416870470740028,0.06805169048524963,0.009873436272935516,5884.0,8.680162019694379,0.6583474265062249,0.5318529935902916,0.43543843716382974,0.19655877917073666,5.626937426792593,0,0,0,0,0,1,4.276666119016055,1,0,0,0.19534038111911656,0.46203248045990336
2012,11206,7.068172000388043,4.540343623370557,2.6910000000000003,8.881,3.4779689570910097,0.014001473839351507,0.018663256606990624,0.1723325325387315,0.19835587437617933,0.19086386857654355,0.3018971140332082,0.061868469992110826,-0.009897432094383141,0.03513701194754335,-0.04993744148536247,14904.0,9.609452006112171,0.6872099105530651,0.5178161165677011,0.2120805852115155,0.2025164832919836,6.629241713687196,1,0,0,0,0,0,4.0943445622220995,1,0,0,0.49902363477206924,0.34923592794921315
2013,11206,7.890582534656536,4.585293955983299,2.6889999999999996,8.702,3.467559398337152,0.017686072218128224,0.016110819917633846,0.18201262543751293,0.2030969133401148,0.19191084005104567,0.2945079984661514,0.0561228950944383,-0.018971662841612173,0.032148530901557164,-0.0575989541225791,14793.0,9.601976972147813,0.6860104980441974,0.5257415203377604,0.2243403260409832,0.20608777165412906,6.562244921317848,0,1,0,0,0,0,4.61512051684126,1,0,0,0.495286512692748,0.3549745214591855
2014,11206,8.532475814947395,4.599695225707823,2.717,8.677,3.4166668138005747,0.022844509948415626,0.015305161544523247,0.17867147895214688,0.2157452882144973,0.19217003044309766,0.27814981189499177,0.0352992832104227,-0.01883321337365012,0.03360889144380926,-0.04320462811428477,14304.0,9.568364405484212,0.6850050766806817,0.5334537420421839,0.2366921795904636,0.20946967970579866,6.383038619976706,0,0,1,0,0,0,4.795790545596741,1,0,0,0.47882297488384623,0.36315750995478363
2015,11206,9.217018026729423,4.540844975431534,2.6289999999999996,8.812999999999997,3.321611001848511,0.03168754605747973,0.016166600437115042,0.1512339144978284,0.2281357965011573,0.2054799246421161,0.2632833087040933,0.01691482239380524,-0.003143275397390668,0.023913534444499028,-0.0061002370792571405,13384.0,9.501889955954454,0.6842429178213933,0.5401449711062014,0.2481598819792271,0.21245451232418414,6.172067962074567,0,0,0,1,0,0,5.247024072160486,1,0,0,0.44784862972190426,0.373733563573263
2016,11206,9.529521111487334,4.4756991105365165,2.577,9.007,3.199730122530143,0.036845983787767135,0.016310560360491316,0.14441730156936802,0.25518915197846803,0.2041861786213307,0.23615606108708434,-0.01966815099426392,-0.008741704822078592,0.02823506986153693,0.012915153203243268,13472.0,9.508442961755849,0.683773292825208,0.5450073969550431,0.2577671699225902,0.21483457423746585,6.340835380861237,0,0,0,0,1,0,5.17614973257383,1,0,0,0.45081139317217694,0.3766048910235428
2017,11206,9.603260452582052,4.514906252439308,2.807,9.087,3.0182786406716837,0.043478260869565216,0.016434107480421282,0.1653186294216613,0.2757136568617819,0.2165200381906333,0.19013284777801592,-0.06249080016931587,-0.019709380811220145,0.03158370986891955,0.02440802184913184,13996.0,9.546598299920646,0.6836454731674166,0.5472332094796002,0.2645377798378468,0.2164021700248123,6.181839008717603,0,0,0,0,0,1,4.890349128221754,1,0,0,0.4684533028078917,0.37521487667339015
2012,11207,4.465908118654584,4.222576520952211,3.616,7.984,3.4226705993688897,0.0036845983787767134,0.02032558139534884,0.13722676740482795,0.14052045959329534,0.27704246363840823,0.3071928782128664,0.11116775541695484,0.06008667640134855,-0.09336724679097036,-0.04950238241594236,29784.0,10.301760190062787,0.5182877648039721,0.4981479850248434,0.1330183150433004,0.14910256416271295,4.605170185988092,1,0,0,0,0,0,1.9459101490553128,0,1,0,1.0,0.2523962198853769
2013,11207,5.14166355650266,4.332205939689927,3.694,7.972,3.415216302841486,0.005895357406042742,0.0166,0.1355837073012748,0.1893907276530038,0.2458959265721633,0.2961035344804473,0.07631253297977195,0.01860014136243069,-0.06946700814470061,-0.04802811646169745,28468.0,10.256571054962539,0.5204125006566755,0.5028378910501488,0.1361351123265922,0.15199934768868847,4.941642422609304,0,1,0,0,0,0,2.9444389791664403,0,1,0,0.9556932193118308,0.26297332621938463
2014,11207,6.795705775173514,4.238329459416694,5.216,7.691,3.2862518618001637,0.006632277081798086,0.018518477043673008,0.12188309414285127,0.1657970088522585,0.29965362488005354,0.2563633309804479,0.05879813429949402,0.07432119777375952,-0.0788373882067108,-0.006248785882308971,28347.0,10.252311759930146,0.5223711034632288,0.5077457458828576,0.1396100118942559,0.154945467625912,6.4718314788530495,0,0,1,0,0,0,3.555348061489413,0,1,0,0.9516194195677059,0.26566214047441816
2015,11207,7.720017940432244,4.227665516039264,3.813,7.935,3.2769268735441752,0.01694915254237288,0.01958170515097691,0.11996563426111212,0.20435230137226806,0.2735931107350145,0.23099897665574856,0.011087655805127949,0.056864911430492125,-0.06358355512600966,0.02462376632337849,25826.0,10.159175735326064,0.5237866991083138,0.5126102554495446,0.14333103058859706,0.1576911156927963,6.802394763324312,0,0,0,1,0,0,4.262679877041316,0,1,0,0.8667429802706889,0.2846205444703871
2016,11207,8.168486417126681,4.394535570691554,3.237,8.421,3.1779593168560742,0.02652910832719233,0.01658718457612702,0.12771801094402094,0.22657773466143324,0.2498808693591991,0.2370964034691398,0.0048506981587320645,0.025160520800430027,-0.023439837779872408,0.014611952852109769,24186.0,10.093570577723847,0.5242824124288745,0.5171701261424461,0.1471861854381859,0.15998648360768133,6.802394763324312,0,0,0,0,1,0,4.430816798843313,0,1,0,0.8115278432428793,0.29770650790331193
2017,11207,8.513185170018696,4.5030488629213306,3.57,8.722999999999999,3.032514788759533,0.029476787030213707,0.016367141996384813,0.14720646474273047,0.2616081542840081,0.2284602242324559,0.2052511153943622,-0.04213337572022119,-0.0022446680775765103,-0.0042586453246732684,0.028953502636067868,23617.0,10.069764412161227,0.5234813700080849,0.5211640636553057,0.15106349302455785,0.16158176204586194,6.802394763324312,0,0,0,0,0,1,4.0943445622220995,0,1,0,0.7923708841155478,0.3035914129204186
2012,11208,3.80666248977032,4.5754117638238165,5.409,7.69,3.589184675991788,0.002210759027266028,0.02770454545454545,0.12697082478553054,0.08625692560930144,0.3225987823680043,0.2408723148136315,0.06307543225277025,0.1771123740916787,-0.13988292815272765,0.04745095287330539,18835.0,9.843525211363444,0.6151238456368446,0.5028761904104613,0.11980586186051365,0.14406593423336744,6.561022623945062,1,0,0,0,0,0,1.791759469228055,0,1,0,0.6313716248064103,0.3040505032122175
2013,11208,4.543294782270004,4.477336814478207,4.677,7.659,3.4161389616603546,0.004421518054532056,0.01955913978494624,0.09497607888914243,0.1588739842797319,0.3660430878360746,0.2102221897352607,0.03614311434387587,0.11977406403867212,-0.1116750820240207,0.0130517244845228,18861.0,9.84490459510383,0.6172932395711541,0.5017344758962281,0.12596156761050226,0.147974438033998,6.561022623945062,0,1,0,0,0,0,2.079441541679836,0,1,0,0.6322469867349,0.30522605104693484
